OP_NOMBRE,idBudget,maxBudget,typologyBudget,yearBudget,stateBudget,stateBudgetName
16080_BASÍLICASANTAMARÍADELPÍ,16080,125445.13,ENVOLVENTE,2016,11,NO ADJUDICADO
16079_CPSANJUAN12,16079,62451.05,REHABILITACION,2016,10,NO HACEN OBRA
16078_LEVI,16078,84192.54,ENVOLVENTE,2016,4,ENTREGADO - INACTIVO
16077_SERINTGRUPOHMYSLU,16077,858263.99,FACHADA,2016,4,ENTREGADO - INACTIVO
16076_CPANBOTO1,16076,269103.83,REHABILITACION,2016,11,NO ADJUDICADO
16075_ARZOBISPADODEMADRID,16075,219417.16,PATRIMONIO,2016,4,ENTREGADO - INACTIVO
16074_AYUNTAMIENTODETEMBLEQUE,16074,231335.12,PATRIMONIO,2016,11,NO ADJUDICADO
16073_AYUNTAMIENTODEALBADETORMES,16073,201870.71,PATRIMONIO,2016,11,NO ADJUDICADO
16072_MINISTERIODEHACIENDA,16072,493832.98,PATRIMONIO,2016,11,NO ADJUDICADO
16071_CPNAVARRA24BIS,16071,89862.30,ENVOLVENTE,2016,11,NO ADJUDICADO
16070_CPJUANDEAYALA6VITORIA,16070,103988.33,FACHADA,2016,4,ENTREGADO - INACTIVO
16069_CPTELLEZ2468,16069,156503.96,FACHADA,2016,11,NO ADJUDICADO
16068_CPHONDURASKALEA,16068,898804.58,REHABILITACION,2016,4,ENTREGADO - INACTIVO
16067_CÁMARADECOMERCIO,16067,34452.22,FACHADA,2016,11,NO ADJUDICADO
16066_CPZAZPILANDA7,16066,35343.07,FACHADA,2016,4,ENTREGADO - INACTIVO
16065_CPZAZPILANDA6,16065,31043.98,FACHADA,2016,4,ENTREGADO - INACTIVO
16064_PROPIEDAD,16064,594048.28,REHABILITACION,2016,11,NO ADJUDICADO
16063_CEDEX,16063,25585.34,PATRIMONIO,2016,4,ENTREGADO - INACTIVO
16062_SALSAINMOBILIARIA,16062,368781.51,REHABILITACION,2016,4,ENTREGADO - INACTIVO
16061_ANTHONYJLOUGHRAN,16061,183331.83,REHABILITACION,2016,11,NO ADJUDICADO
16060_PROPIEDAD,16060,5220.81,FACHADA,2016,11,NO ADJUDICADO
16059_BANCODEESPAÑA,16059,197891.94,PATRIMONIO,2016,11,NO ADJUDICADO
16058_OBISPADODEALCALÁDEHENARES,16058,1050220.91,PATRIMONIO,2016,11,NO ADJUDICADO
16057_MINISTERIODEAGRICULTURA,16057,77920.46,ENVOLVENTE,2016,11,NO ADJUDICADO
16056_CPALONSOALLENDE2,16056,169897.62,FACHADA,2016,11,NO ADJUDICADO
16055_CPMORALEJA2,16055,107672.14,REHABILITACION,2016,11,NO ADJUDICADO
16054_CPPRIM15,16054,109896.66,FACHADA,2016,11,NO ADJUDICADO
16052_AGUIRRENEWMAN,16052,338842.64,FACHADA,2016,11,NO ADJUDICADO
16051_CPAUGUSTOFIGUEROA41,16051,30952.80,REHABILITACION,2016,4,ENTREGADO - INACTIVO
16050_CPMARQUÉSDELAHERMIDA14,16050,233397.63,FACHADA,2016,11,NO ADJUDICADO
16049_OHL,16049,2576.60,PATRIMONIO,2016,8,CONTRATADO
16048_CPMARIANAPINEDA2,16048,530826.12,ENVOLVENTE,2016,4,ENTREGADO - INACTIVO
16047_CPARROYOMOLINOS27,16047,128860.93,REHABILITACION,2016,11,NO ADJUDICADO
16046_CPHELSINKI5,16046,154249.69,REHABILITACION,2016,11,NO ADJUDICADO
16045_CPCONDEDEROMANONES13,16045,43995.71,FACHADA,2016,11,NO ADJUDICADO
16044_CPVILLALOBOS11,16044,99971.93,ENVOLVENTE,2016,11,NO ADJUDICADO
16043_CPSEGOVIACÁCERES1357,16043,102185.48,FACHADA,2016,11,NO ADJUDICADO
16042_CPANTONIOMAURA12,16042,198734.63,FACHADA,2016,8,CONTRATADO
16041_CPIPARBIDE17,16041,389364.14,REHABILITACION,2016,4,ENTREGADO - INACTIVO
16040_CPLICENCIADOPOZA36,16040,67906.53,REHABILITACION,2016,11,NO ADJUDICADO
16039_CPINFANTAS25,16039,27615.14,REHABILITACION,2016,11,NO ADJUDICADO
16038_CPRONDADELUNA7-9,16038,727836.61,REHABILITACION,2016,8,CONTRATADO
16037_CPLAPASTORA16A24PORTUGALETE,16037,725578.99,FACHADA,2016,8,CONTRATADO
16036_CPMARLET1,16036,165684.50,FACHADA,2016,11,NO ADJUDICADO
16035_CPVICENTECABALLERO9,16035,4991.44,REHABILITACION,2016,8,CONTRATADO
16034_CPSANEMILIO25,16034,74228.34,REHABILITACION,2016,11,NO ADJUDICADO
16033_CPTOLEDO134136138,16033,798705.25,REHABILITACION,2016,8,CONTRATADO
16032_JUNTADEDAMASDEHONORYMÉRITO,16032,721615.28,PATRIMONIO,2016,4,ENTREGADO - INACTIVO
16030_CPCAPITÁNCORTÉS11,16030,271412.18,ENVOLVENTE,2016,4,ENTREGADO - INACTIVO
16029_CPAVELLÁ4,16029,138145.54,FACHADA,2016,11,NO ADJUDICADO
16028_CPITURRIAGA12,16028,241696.76,ENVOLVENTE,2016,8,CONTRATADO
16027_MINISTERIODEFOMENTO,16027,1172985.20,PATRIMONIO,2016,11,NO ADJUDICADO
16026_CPVALDECILLA27,16026,343176.05,FACHADA,2016,11,NO ADJUDICADO
16024_CPCALATRAVA19,16024,26993.14,FACHADA,2016,8,CONTRATADO
16022_CPGUITERT33-VILAJOIOSA32,16022,89305.11,FACHADA,2016,11,NO ADJUDICADO
16021_CPINFANTAS16,16021,79616.16,FACHADA,2016,11,NO ADJUDICADO
16019_CPPLANETANEPTUNO2,16019,95608.29,REHABILITACION,2016,4,ENTREGADO - INACTIVO
16018_CPLARREA19BARAKALDO,16018,61277.05,FACHADA,2016,11,NO ADJUDICADO
16017_CPCANILLAS98,16017,204945.17,ENVOLVENTE,2016,11,NO ADJUDICADO
16014_CPSANFRANCISCODESALES29,16014,108738.65,FACHADA,2016,11,NO ADJUDICADO
16012_CPBIARRITZ5,16012,109148.71,FACHADA,2016,11,NO ADJUDICADO
16011_CPSANCRISTÓBALBLOQUEIICIUDADPEGASO,16011,85988.34,ENVOLVENTE,2016,11,NO ADJUDICADO
16010_CPREGALES24SANTURTZI,16010,89928.24,FACHADA,2016,11,NO ADJUDICADO
16009_CPJOSÉMARÍACOSSIO17,16009,345959.92,FACHADA,2016,11,NO ADJUDICADO
16008_CPSANTAFE2,16008,491577.70,FACHADA,2016,11,NO ADJUDICADO
16007_CPANUNCIACIÓN4,16007,18309.30,REHABILITACION,2016,8,CONTRATADO
16006_CPKABIECES2SANTURTZI,16006,278178.10,FACHADA,2016,4,ENTREGADO - INACTIVO
16005_CPIPARRAGUIRRE49SANTURTZI,16005,66514.68,FACHADA,2016,4,ENTREGADO - INACTIVO
16004_CPIPARRAGUIRRE47SANTURTZI,16004,64540.75,FACHADA,2016,4,ENTREGADO - INACTIVO
16003_CPIPARRAGUIRRE45SANTURTZI,16003,66684.92,FACHADA,2016,4,ENTREGADO - INACTIVO
16002_CPPINAR33,16002,135246.91,ENVOLVENTE,2016,8,CONTRATADO
16001_CPGENAROORAA13-SANTURTZI,16001,884834.74,FACHADA,2016,11,NO ADJUDICADO
15356_CPJUANCARDONA5,15356,52883.85,REHABILITACION,2015,11,NO ADJUDICADO
15354_CPALMONACID13,15354,123149.44,REHABILITACION,2015,11,NO ADJUDICADO
15351_CPDOSDEMAYO5,15351,44484.86,ENVOLVENTE,2015,11,NO ADJUDICADO
15347_CABILDODELACATEDRALDESEVILLA,15347,411193.33,PATRIMONIO,2015,3,ENTREGADO - ACTIVO
15346_CPARCINIEGA27,15346,202208.11,REHABILITACION,2015,11,NO ADJUDICADO
15345_CPARCINIEGA11,15345,189520.41,REHABILITACION,2015,11,NO ADJUDICADO
15344_CPSEGOVIAVILLACASTÍN56,15344,292875.08,REHABILITACION,2015,11,NO ADJUDICADO
15342_CPJUANBRAVO14,15342,199611.85,ENVOLVENTE,2015,11,NO ADJUDICADO
15341_CPNICOLASMORALES44,15341,20735.60,REHABILITACION,2015,8,CONTRATADO
15340_CPSANPEDROMARTIR6,15340,12754.97,REHABILITACION,2015,8,CONTRATADO
15339_CPRIOESCABAS3,15339,267677.13,FACHADA,2015,11,NO ADJUDICADO
15338_CPCORAZÓNDEMARÍA72,15338,23978.42,REHABILITACION,2015,11,NO ADJUDICADO
15337_CPAMEZTI5GETXO,15337,36992.45,ENVOLVENTE,2015,11,NO ADJUDICADO
15335_CPMONTEALDAMIZ9,15335,334947.41,REHABILITACION,2015,11,NO ADJUDICADO
15333_AYUNTAMIENTODEDENIA,15333,625418.20,PATRIMONIO,2015,11,NO ADJUDICADO
15332_CPENRIQUEGRANADOS3,15332,57863.12,FACHADA,2015,4,ENTREGADO - INACTIVO
15331_OALVIVIENDASMUNICIPALESDEBILBAO,15331,462460.97,FACHADA,2015,3,ENTREGADO - ACTIVO
15330_CPTXABARRI45,15330,55130.38,FACHADA,2015,11,NO ADJUDICADO
15329_CPGENERALORAA3,15329,98646.54,FACHADA,2015,4,ENTREGADO - INACTIVO
15328_ARZOBISPADODEMADRID,15328,17004.79,PATRIMONIO,2015,11,NO ADJUDICADO
15327_CPGORDONIZ78,15327,188852.28,REHABILITACION,2015,8,CONTRATADO
15325_ARZOBISPADODEMADRID,15325,149411.42,REHABILITACION,2015,4,ENTREGADO - INACTIVO
15324_CPMANOJODEROSAS14,15324,286728.59,REHABILITACION,2015,11,NO ADJUDICADO
15321_MINISTERIODECULTURA,15321,159106.91,PATRIMONIO,2015,11,NO ADJUDICADO
15320_CPSANTAANA15,15320,73304.63,ENVOLVENTE,2015,4,ENTREGADO - INACTIVO
15319_CPSIMÓNBOLIVAR11,15319,62954.79,ENVOLVENTE,2015,11,NO ADJUDICADO
15318_CPLIBERTAD22,15318,18338.38,REHABILITACION,2015,11,NO ADJUDICADO
15317_CPURKIOLA2-4-6-8BIDEZABAL1-3,15317,283957.47,REHABILITACION,2015,4,ENTREGADO - INACTIVO
15315_CPZUBIAGA6,15315,69683.48,FACHADA,2015,4,ENTREGADO - INACTIVO
15314_CPZUBIAGA4,15314,87492.92,FACHADA,2015,4,ENTREGADO - INACTIVO
15313_IGLESIADESANJUANBAUTISTA,15313,41389.69,FACHADA,2015,10,NO HACEN OBRA
15312_CPTENORCONSTATINO9INT,15312,53737.39,FACHADA,2015,11,NO ADJUDICADO
15311_CPRONDA27,15311,163275.92,FACHADA,2015,8,CONTRATADO
15310_PARROQUIASANELOY,15310,99989.16,FACHADA,2015,8,CONTRATADO
15308_CPGILENA4VILLAVERDEALTO,15308,84747.63,REHABILITACION,2015,10,NO HACEN OBRA
15306_CPBENIFERRI47,15306,77520.45,REHABILITACION,2015,11,NO ADJUDICADO
15305_PROPIEDAD,15305,35221.95,FACHADA,2015,11,NO ADJUDICADO
15304_PATRIMONIONACIONAL,15304,236014.84,PATRIMONIO,2015,11,NO ADJUDICADO
15303_FUNDACIÓNHOSPITALDELASTACRUZYSPABLO,15303,89862.46,FACHADA,2015,11,NO ADJUDICADO
15302_CUARTELGENERALDELAARMADA,15302,411516.89,FACHADA,2015,4,ENTREGADO - INACTIVO
15301_CPCASTORADETXAGA8BARAKALDO,15301,39968.71,ENVOLVENTE,2015,11,NO ADJUDICADO
15300_CPRODRÍGUEZARIAS51,15300,99706.10,ENVOLVENTE,2015,11,NO ADJUDICADO
15299_CONGRESODELOSDIPUTADOS,15299,2334733.28,REHABILITACION,2015,11,NO ADJUDICADO
15298_CPMARÍADEGUZMÁN4,15298,53427.46,REHABILITACION,2015,11,NO ADJUDICADO
15297_CPPRÍNCIPEDEVERGARA31,15297,45587.80,FACHADA,2015,11,NO ADJUDICADO
15296_CASADEAMÉRICA,15296,57549.24,FACHADA,2015,11,NO ADJUDICADO
15295_PROPIEDAD,15295,232306.92,FACHADA,2015,11,NO ADJUDICADO
15294_AYUNTAMIENTODEMOLINSDEREI,15294,408807.22,FACHADA,2015,4,ENTREGADO - INACTIVO
15293_CPGENERALFANJUL63,15293,129315.61,REHABILITACION,2015,11,NO ADJUDICADO
15292_CPBALMES415A427,15292,265618.68,FACHADA,2015,4,ENTREGADO - INACTIVO
15291_CPRONDADESANTANTONI11,15291,50413.36,FACHADA,2015,11,NO ADJUDICADO
15290_CPFRANCISCOLOZANO20,15290,27113.91,REHABILITACION,2015,11,NO ADJUDICADO
15289_ONCE,15289,34529.75,FACHADA,2015,11,NO ADJUDICADO
15288_CPSABINOARANA29,15288,124985.73,REHABILITACION,2015,11,NO ADJUDICADO
15287_CPDONOSOCORTÉS20,15287,108830.50,REHABILITACION,2015,11,NO ADJUDICADO
15286_PATRIMONIONACIONAL,15286,201582.75,ENVOLVENTE,2015,11,NO ADJUDICADO
15285_CPFRANCISCORIVASMORENO2-8,15285,798666.98,ENVOLVENTE,2015,4,ENTREGADO - INACTIVO
15284_CPCONDEDEPEÑALVER12,15284,42956.44,REHABILITACION,2015,11,NO ADJUDICADO
15283_CPFÉLIXRODRÍGUEZDELAFUENTE8183,15283,52763.31,REHABILITACION,2015,11,NO ADJUDICADO
15282_HOTEL,15282,172074.35,FACHADA,2015,11,NO ADJUDICADO
15281_CPALMIRANTEMARTÍNVILLACILLA16,15281,60446.48,FACHADA,2015,11,NO ADJUDICADO
15280_CPLUCADETENA8,15280,98833.07,FACHADA,2015,11,NO ADJUDICADO
15279_CPSENDEJA6,15279,69729.66,REHABILITACION,2015,11,NO ADJUDICADO
15278_CPC/MERCADOC/VCERRAJEROSYESCUELAS,15278,152813.42,FACHADA,2015,11,NO ADJUDICADO
15277_CPSANBERNARDO95,15277,103243.47,REHABILITACION,2015,11,NO ADJUDICADO
15276_CPAUSTRIA10,15276,368170.34,REHABILITACION,2015,4,ENTREGADO - INACTIVO
15274_LUISVICENTEGASCÓ,15274,473768.85,REHABILITACION,2015,11,NO ADJUDICADO
15273_CABILDODELACATEDRALDESEVILLA,15273,98386.42,PATRIMONIO,2015,8,CONTRATADO
15272_CPPEÑADELAATALAYA51,15272,178012.62,REHABILITACION,2015,11,NO ADJUDICADO
15271_AGUIRRENEWMAN,15271,140930.88,FACHADA,2015,8,CONTRATADO
15270_ONCE,15270,1171633.53,REHABILITACION,2015,11,NO ADJUDICADO
15269_CPVENTURADELAVEGA14,15269,44586.74,REHABILITACION,2015,8,CONTRATADO
15268_CPKASUNE17,15268,51973.82,REHABILITACION,2015,11,NO ADJUDICADO
15267_CBRE-EDIFICIOMEDII,15267,39710.35,FACHADA,2015,4,ENTREGADO - INACTIVO
15266_CPMARQUÉSDEALONSOMARTÍNEZ3,15266,19203.03,ENVOLVENTE,2015,11,NO ADJUDICADO
15265_SEGURIDADSOCIAL,15265,798447.61,FACHADA,2015,11,NO ADJUDICADO
15263_LOCALCOMERCIAL,15263,95401.72,REHABILITACION,2015,11,NO ADJUDICADO
15260_CPDOCTORCASAL15,15260,39545.79,FACHADA,2015,11,NO ADJUDICADO
15259_FUNDACIÓNPATRIMONIOHISTÓRICODENAVARRA,15259,484553.47,PATRIMONIO,2015,11,NO ADJUDICADO
15258_CPGRANVÍA78,15258,269564.83,FACHADA,2015,11,NO ADJUDICADO
15257_CPEDIFICIOPARDALERAS,15257,131097.43,REHABILITACION,2015,4,ENTREGADO - INACTIVO
15255_CPTXABARRI20-SESTAO,15255,31379.03,ENVOLVENTE,2015,4,ENTREGADO - INACTIVO
15254_CPMIGUELPEREZCARRASCOSA468,15254,630161.74,REHABILITACION,2015,4,ENTREGADO - INACTIVO
15253_CPSANTAMARINA6,15253,95806.12,FACHADA,2015,4,ENTREGADO - INACTIVO
15252_CPSANTAMARINA54,15252,131097.43,FACHADA,2015,4,ENTREGADO - INACTIVO
15251_CPIBARRA13BERGARA-GUIPUZKOA,15251,165307.95,FACHADA,2015,4,ENTREGADO - INACTIVO
15250_CPIBARRA11BERGARA-GUIPUZKOA,15250,211612.38,FACHADA,2015,4,ENTREGADO - INACTIVO
15249_CPIBARRA9BERGARA-GUIPUZKOA,15249,165307.95,FACHADA,2015,4,ENTREGADO - INACTIVO
15248_CPOTXARTAGA23,15248,59317.43,FACHADA,2015,11,NO ADJUDICADO
15247_CPLABECADAURB,15247,429441.84,ENVOLVENTE,2015,10,NO HACEN OBRA
15246_CPNAFARROA27BARAKALDO,15246,145651.61,FACHADA,2015,11,NO ADJUDICADO
15245_CPVALDEVILLA7,15245,185890.05,ENVOLVENTE,2015,10,NO HACEN OBRA
15244_CPCASTORADETXAGA16,15244,57203.92,FACHADA,2015,4,ENTREGADO - INACTIVO
15243_ARZOBISPADODEMADRID,15243,337690.97,PATRIMONIO,2015,4,ENTREGADO - INACTIVO
15242_FERROVIAL,15242,167781.29,FACHADA,2015,11,NO ADJUDICADO
15241_CPMONTSERRAT13,15241,189363.66,FACHADA,2015,11,NO ADJUDICADO
15238_CPTERUEL1,15238,135253.28,FACHADA,2015,11,NO ADJUDICADO
15236_ADIF,15236,48337.73,REHABILITACION,2015,11,NO ADJUDICADO
15235_AGUIRRENEWMAN,15235,106087.41,FACHADA,2015,11,NO ADJUDICADO
15234_CPBIARRITZ15,15234,164124.38,FACHADA,2015,8,CONTRATADO
15233_PUNTOFASL,15233,95997.35,FACHADA,2015,11,NO ADJUDICADO
15232_CPASKATASUNAETORBIDEA61,15232,238371.58,FACHADA,2015,8,CONTRATADO
15231_CPCASTILLODEPORTILLA2A,15231,15989.76,REHABILITACION,2015,4,ENTREGADO - INACTIVO
15229_CPMONASTERIODESILOS83,15229,26580.09,REHABILITACION,2015,11,NO ADJUDICADO
15228_ADIF,15228,48583.16,REHABILITACION,2015,11,NO ADJUDICADO
15227_CPGRUPOALDAPETA5,15227,243653.11,FACHADA,2015,11,NO ADJUDICADO
15226_CPAXULAR1-SANTURTZI,15226,54211.50,ENVOLVENTE,2015,4,ENTREGADO - INACTIVO
15225_FERROVIAL,15225,94636.26,FACHADA,2015,11,NO ADJUDICADO
15224_FERROVIAL,15224,625829.60,FACHADA,2015,11,NO ADJUDICADO
15223_CPLUISVÉLEZDEGUEVARA7,15223,24457.60,REHABILITACION,2015,11,NO ADJUDICADO
15222_PATRIMONIONACIONAL,15222,177105.63,PATRIMONIO,2015,4,ENTREGADO - INACTIVO
15220_CPOCHO5,15220,51880.95,REHABILITACION,2015,11,NO ADJUDICADO
15219_CATALUNYACAIXA,15219,842246.41,FACHADA,2015,11,NO ADJUDICADO
15218_DIOCESISDEALCALÁ,15218,219709.94,PATRIMONIO,2015,8,CONTRATADO
15217_CPCASTELLANA111,15217,75951.84,FACHADA,2015,11,NO ADJUDICADO
15216_CPJUANMIRÓ11,15216,233748.98,REHABILITACION,2015,4,ENTREGADO - INACTIVO
15215_CPSANIGNACIO27BARAKALDO,15215,78379.24,FACHADA,2015,4,ENTREGADO - INACTIVO
15214_CPALEGRE41,15214,89841.12,REHABILITACION,2015,4,ENTREGADO - INACTIVO
15213_CPARAGÓN250,15213,49611.51,FACHADA,2015,11,NO ADJUDICADO
15212_CPGRUPOADAPETA1,15212,136801.71,REHABILITACION,2015,4,ENTREGADO - INACTIVO
15210_CPALGORTA59,15210,142853.43,ENVOLVENTE,2015,11,NO ADJUDICADO
15209_REHABILITACIÓNPARCIALDEEDIFICIO,15209,8667.21,REHABILITACION,2015,11,NO ADJUDICADO
15208_CPSANFRANCISCO15,15208,187263.91,FACHADA,2015,11,NO ADJUDICADO
15207_CPSANTAMARINA4,15207,209316.66,ENVOLVENTE,2015,4,ENTREGADO - INACTIVO
15205_RESTAURANTEYERBABUENA,15205,39293.53,FACHADA,2015,8,CONTRATADO
15204_CPMAGALLANES18BARAKALDO,15204,529741.77,ENVOLVENTE,2015,11,NO ADJUDICADO
15203_CPVELÁZQUEZ109,15203,64951.44,REHABILITACION,2015,8,CONTRATADO
15202_RESIDENCIALSLALOM,15202,195672.32,REHABILITACION,2015,11,NO ADJUDICADO
15201_CPGRAVINA4,15201,34238.33,REHABILITACION,2015,11,NO ADJUDICADO
15200_CPVITORIAFEDERICOBARAIBAR30-34,15200,82237.12,FACHADA,2015,8,CONTRATADO
15199_CONGRESODELOSDIPUTADOS,15199,104733.50,PATRIMONIO,2015,11,NO ADJUDICADO
15198_CPELKANO13,15198,72254.92,FACHADA,2015,11,NO ADJUDICADO
15197_CPARIZNAVARRA6,15197,79731.83,FACHADA,2015,8,CONTRATADO
15196_CPELORDEN6BARAKALDO,15196,115173.83,FACHADA,2015,11,NO ADJUDICADO
15195_OBISPADODEALCALÁDEHENARES,15195,575690.25,ENVOLVENTE,2015,11,NO ADJUDICADO
15194_MINISTERIODEFOMENTO,15194,555546.83,PATRIMONIO,2015,8,CONTRATADO
15193_CPSABINOARANA37,15193,321834.68,FACHADA,2015,11,NO ADJUDICADO
15191_CPJARDINESDEGERNIKA262830,15191,333253.16,REHABILITACION,2015,11,NO ADJUDICADO
15190_CPSANTODOMINGO20,15190,29845.28,FACHADA,2015,11,NO ADJUDICADO
15189_CPENRIQUEEGUREN3,15189,39286.75,FACHADA,2015,11,NO ADJUDICADO
15188_CPJARDINESDEGERNIKA18202224,15188,96439.76,REHABILITACION,2015,11,NO ADJUDICADO
15187_CPJOAQUINMARIALOPEZ28,15187,59969.66,FACHADA,2015,11,NO ADJUDICADO
15186_CPHILARIÓNESLAVA40,15186,84861.76,FACHADA,2015,11,NO ADJUDICADO
15185_CPARRIAGA59,15185,84678.46,FACHADA,2015,11,NO ADJUDICADO
15182_CPBORDADORES4,15182,66503.85,FACHADA,2015,11,NO ADJUDICADO
15181_CPJOSECALDITORUIZ1,15181,122993.23,REHABILITACION,2015,4,ENTREGADO - INACTIVO
15180_CPDOMAR15-19,15180,1159532.60,FACHADA,2015,4,ENTREGADO - INACTIVO
15177_CPBASAURIJUANIBARGUTXI6BASAURI,15177,54145.75,FACHADA,2015,11,NO ADJUDICADO
15176_CPDOLORESIBARRURI21,15176,91813.75,REHABILITACION,2015,4,ENTREGADO - INACTIVO
15175_CPVIÑUELAS31,15175,141279.39,ENVOLVENTE,2015,10,NO HACEN OBRA
15174_CPCASTILLALAMANCHA12BARAKALDO,15174,45544.50,FACHADA,2015,4,ENTREGADO - INACTIVO
15173_CPPADREJOSÉMARÍA4,15173,56698.66,REHABILITACION,2015,11,NO ADJUDICADO
15172_CPDELMAR104,15172,56349.50,FACHADA,2015,11,NO ADJUDICADO
15170_CPLIBERACION2333,15170,292462.38,FACHADA,2015,11,NO ADJUDICADO
15169_CPFROMISTA15,15169,433247.11,REHABILITACION,2015,8,CONTRATADO
15168_ILUSTRECOLEGIODEMEDICOSDEMADRID,15168,394855.83,FACHADA,2015,8,CONTRATADO
15167_CPCARDENALCASAÑAS19,15167,23299.31,FACHADA,2015,11,NO ADJUDICADO
15166_PROPIEDAD,15166,118569.71,FACHADA,2015,11,NO ADJUDICADO
15165_MAEC,15165,12480.00,PATRIMONIO,2015,11,NO ADJUDICADO
15164_IPCE,15164,15480.00,PATRIMONIO,2015,11,NO ADJUDICADO
15163_CPFERMINCABALLERO2628,15163,189449.64,REHABILITACION,2015,11,NO ADJUDICADO
15162_CPLEOPOLDOALASCLARÍN4,15162,58163.43,REHABILITACION,2015,11,NO ADJUDICADO
15160_PATRIMONIONACIONAL,15160,36816.84,PATRIMONIO,2015,4,ENTREGADO - INACTIVO
15159_MINISTERIODECULTURA,15159,118999.83,PATRIMONIO,2015,11,NO ADJUDICADO
15158_CPRIOJA14BARAKALDO,15158,19935.00,FACHADA,2015,11,NO ADJUDICADO
15157_CPGABRIELARESTI27BARAKALDO,15157,254692.35,FACHADA,2015,8,CONTRATADO
15154_CPMARCOSGRIJALVO20,15154,226988.20,FACHADA,2015,11,NO ADJUDICADO
15153_PATRIMONIONACIONAL,15153,151769.51,FACHADA,2015,11,NO ADJUDICADO
15152_BARCELÓHOTELES,15152,226935.97,FACHADA,2015,11,NO ADJUDICADO
15151_CPDOCTORESQUERDO21,15151,46987.50,REHABILITACION,2015,8,CONTRATADO
15150_CONGRESODELOSDIPUTADOS,15150,673843.76,PATRIMONIO,2015,11,NO ADJUDICADO
15149_CPRIBERA16,15149,110734.57,FACHADA,2015,8,CONTRATADO
15148_CPHELENADETROYA27,15148,79514.02,ENVOLVENTE,2015,11,NO ADJUDICADO
15147_CPCASALARREINA25,15147,73822.84,ENVOLVENTE,2015,11,NO ADJUDICADO
15146_CPEDIFICIOESTEIRO,15146,1658572.31,FACHADA,2015,11,NO ADJUDICADO
15145_CPRIERABLANCA19,15145,78193.29,FACHADA,2015,11,NO ADJUDICADO
15144_CPPUEBLA4,15144,33779.48,REHABILITACION,2015,11,NO ADJUDICADO
15143_CPENCOMIENDADEPALACIOS218,15143,55957.42,ENVOLVENTE,2015,11,NO ADJUDICADO
15142_CPJUANDEAUSTRIA6,15142,379395.99,ENVOLVENTE,2015,4,ENTREGADO - INACTIVO
15141_CPVALDECANILLAS66,15141,53632.46,ENVOLVENTE,2015,11,NO ADJUDICADO
15140_MINISTERIODEEDUCACIONCULTURAYDEPORTE,15140,299642.00,PATRIMONIO,2015,4,ENTREGADO - INACTIVO
15137_AYTOTARRAGONA,15137,119618.80,PATRIMONIO,2015,11,NO ADJUDICADO
15135_CPRIAZOR3PASEO,15135,139932.18,ENVOLVENTE,2015,11,NO ADJUDICADO
15134_CPVALDECANILLAS13,15134,56630.19,ENVOLVENTE,2015,10,NO HACEN OBRA
15133_CPKANPATARRESTETA1,15133,43118.91,FACHADA,2015,11,NO ADJUDICADO
15132_MINISTERIODECULTURA,15132,249397.34,PATRIMONIO,2015,4,ENTREGADO - INACTIVO
15131_PROPIEDADSEGÚNPLANOSJOSEANTONIOOTAMENDI,15131,139912.33,FACHADA,2015,11,NO ADJUDICADO
15129_COMDEMADRIDAYUNTAMIENTODEARGANDADELREY,15129,175152.04,REHABILITACION,2015,4,ENTREGADO - INACTIVO
15128_CPTIOMICHELÍN2,15128,58510.72,ENVOLVENTE,2015,3,ENTREGADO - ACTIVO
15127_CPPZAMUERGO1,15127,58821.70,ENVOLVENTE,2015,3,ENTREGADO - ACTIVO
15126_CPLUISDEMEDINA7,15126,179514.04,ENVOLVENTE,2015,11,NO ADJUDICADO
15125_CPNUÑEZDEBALBOA2,15125,109741.99,ENVOLVENTE,2015,11,NO ADJUDICADO
15123_MINISTERIODEEDUCACIÓNCULTURAYDEPORTE,15123,1911944.43,PATRIMONIO,2015,11,NO ADJUDICADO
15122_CPMARISMASDELGUADALQUIVIR,15122,681416.86,ENVOLVENTE,2015,10,NO HACEN OBRA
15121_CPAVLOPEDEFIGUEROA45-49,15121,169626.90,FACHADA,2015,11,NO ADJUDICADO
15120_CPPASEODELAESTACIÓN20,15120,52823.62,FACHADA,2015,11,NO ADJUDICADO
15119_MNISTERIODEEDUCACIONCULTURAYPEPORTE,15119,300240.00,PATRIMONIO,2015,8,CONTRATADO
15118_CPSANFAUSTINO16,15118,38163.03,FACHADA,2015,11,NO ADJUDICADO
15116_CPMARQUESDELAENSENADA31,15116,53492.56,ENVOLVENTE,2015,3,ENTREGADO - ACTIVO
15115_CPMARQUESDELAENSENADA29,15115,54861.15,ENVOLVENTE,2015,3,ENTREGADO - ACTIVO
15114_CPPZAMUERGO3,15114,58368.92,ENVOLVENTE,2015,3,ENTREGADO - ACTIVO
15113_CPTREMENTORIO1,15113,59838.59,ENVOLVENTE,2015,3,ENTREGADO - ACTIVO
15112_CONGREGACIÓNDERELIGIOSASDEJESUSYMARIA,15112,4877.99,FACHADA,2015,4,ENTREGADO - INACTIVO
15111_CPENTREPATIOS6-8,15111,125031.27,ENVOLVENTE,2015,4,ENTREGADO - INACTIVO
15110_CPPZAMUERGO5,15110,57995.27,ENVOLVENTE,2015,3,ENTREGADO - ACTIVO
15109_FALIX&KALSL,15109,54595.70,FACHADA,2015,11,NO ADJUDICADO
