OP_NOMBRE,TIPOLOGIA,ESTADO_SEGUIMIENTO,FECHA_RECOGIDA_REAL,fecha_RRR,Importe_MAX
21138_PATRONATODELALCÁZARDESEVILLA,PATRIMONIO,11 NO ADJUDICADO,5/5/2021,2021-05-05 00:00,"€1025046,27"
17179_CPGRANVÍA1,FACHADA,11 NO ADJUDICADO,,2023-11-21 10:34,"€498696,72"
16152_CPATXURI17,FACHADA,11 NO ADJUDICADO,26/4/2016,2016-04-26 00:00,"€51676,67"
17170_PROPIEDAD,FACHADA,11 NO ADJUDICADO,22/3/2017,2017-03-22 00:00,"€64169,67"
20062_CPMESENA7173-URBANIZACIÓNELANCLA,ENVOLVENTE,11 NO ADJUDICADO,28/2/2020,2020-02-28 00:00,"€979983,55"
20114_CÍRCULODEBELLASARTES,REHABILITACION,04 ENTREGADO - INACTIVO,5/5/2020,2020-05-05 00:00,"€88215,02"
18278_CPGOYA105,FACHADA,04 ENTREGADO - INACTIVO,6/8/2018,2018-08-06 00:00,"€102281,00"
16157_CPMERIDIANA274,OTROS,10 NO HACEN OBRA,20/1/2016,2016-01-20 00:00,"€131676,28"
17324_CPSANTPAU100,FACHADA,08 CONTRATADO,22/8/2017,2017-08-22 00:00,"€243297,79"
23064_CPPLENTZIAERRIBERA40,ENVOLVENTE,03 ENTREGADO - ACTIVO,10/2/2023,2023-02-10 00:00,"€207469,60"
18067_CPATXURI18,FACHADA,11 NO ADJUDICADO,12/2/2018,2018-02-12 00:00,"€94213,75"
21096_CPCANARIAS30,REHABILITACION,04 ENTREGADO - INACTIVO,20/4/2021,2021-04-20 00:00,"€85744,50"
17002_CPEULOGIOSERDÁN6,FACHADA,04 ENTREGADO - INACTIVO,21/12/2016,2016-12-21 00:00,"€86196,73"
19257_CPEULOGIOSERDÁN6,ENVOLVENTE,11 NO ADJUDICADO,21/12/2016,2016-12-21 00:00,"€137284,55"
22044_CPPAUCASALS15,REHABILITACION,09 DESCARTADO,8/2/2022,2022-02-08 00:00,"€399965,00"
19212_PROPIEDAD,REHABILITACION,11 NO ADJUDICADO,1/7/2019,2019-07-01 00:00,"€3684940,87"
19030_CPPUJADES4-6,FACHADA,11 NO ADJUDICADO,21/1/2019,2019-01-21 00:00,"€99992,35"
19256_CPRAURIC8,FACHADA,11 NO ADJUDICADO,8/10/2019,2019-10-08 00:00,"€283859,27"
21043_CPALEXANDREHERCULANO39,REHABILITACION,11 NO ADJUDICADO,11/2/2021,2021-02-11 00:00,"€64620,05"
21207_MARKETPLACEWOW,REHABILITACION,11 NO ADJUDICADO,14/9/2021,2021-09-14 00:00,"€378113,34"
23280_CPCONDESADECHINCHÓN11ESC1,ENVOLVENTE,03 ENTREGADO - ACTIVO,,2023-09-18 13:40,"€291947,17"
23281_CPCONDESADECHINCHÓN11ESC2,ENVOLVENTE,03 ENTREGADO - ACTIVO,,2023-09-18 13:47,"€291947,17"
23282_CPCONDESADECHINCHÓN11ESC3,ENVOLVENTE,03 ENTREGADO - ACTIVO,,2023-09-18 13:50,"€291947,17"
23283_CPCONDESADECHINCHÓN11ESC4,ENVOLVENTE,03 ENTREGADO - ACTIVO,,2023-09-18 13:54,"€291947,17"
23284_CPCONDESADECHINCHÓN11ESC5,ENVOLVENTE,03 ENTREGADO - ACTIVO,,2023-09-18 13:59,"€291947,17"
23285_CPCONDESADECHINCHÓN11ESC6,ENVOLVENTE,03 ENTREGADO - ACTIVO,,2023-09-18 14:02,"€291947,17"
18244_CPCONSELLDECENT288,FACHADA,10 NO HACEN OBRA,3/7/2018,2018-07-03 00:00,"€68956,50"
23117_INDITASL,FACHADA,08 CONTRATADO,18/4/2023,2023-04-18 00:00,"€399871,16"
16192_PROPIEDAD,REHABILITACION,11 NO ADJUDICADO,1/6/2016,2016-06-01 00:00,"€11674,00"
17364_CPPASCUALRODRÍGUEZ1,ENVOLVENTE,11 NO ADJUDICADO,27/11/2017,2017-11-27 00:00,"€57224,25"
18056_CPGRAVINA11,FACHADA,11 NO ADJUDICADO,29/1/2018,2018-01-29 00:00,"€277955,77"
18297_CPGRAVINA7,REHABILITACION,11 NO ADJUDICADO,13/9/2018,2018-09-13 00:00,"€15689,25"
17219_CPPEZ18,REHABILITACION,08 CONTRATADO,26/5/2017,2017-05-26 00:00,"€138526,93"
22063_CPUNQUINESAETXETALDEA5,ENVOLVENTE,07 PROCESO CONTRATACION,28/3/2022,2022-03-28 00:00,"€125520,84"
22232_CPCUESTADESANVICENTE22,REHABILITACION,09 DESCARTADO,23/9/2022,2022-09-23 00:00,"€289957,11"
21035_CPMIKELDEUNA3,REHABILITACION,11 NO ADJUDICADO,22/1/2021,2021-01-22 00:00,"€247471,58"
16122_CPFRANCISCOATORRASAGASTI4BºSANJOSÉ,REHABILITACION,11 NO ADJUDICADO,21/4/2016,2016-04-21 00:00,"€75948,57"
19020_CPCOMANDANTEIZARDUY22,FACHADA,04 ENTREGADO - INACTIVO,18/9/2019,2019-09-18 00:00,"€66118,84"
17296_CPCOMANDANTEIZARDUY22,FACHADA,04 ENTREGADO - INACTIVO,18/9/2017,2017-09-18 00:00,"€57838,92"
22023_CPISABELII5,REHABILITACION,08 CONTRATADO,7/1/2022,2022-01-07 00:00,"€220436,40"
17248_CPGANEKOGORTA2,FACHADA,08 CONTRATADO,6/7/2017,2017-07-06 00:00,"€199911,89"
17218_CPAZURLEKU21,REHABILITACION,11 NO ADJUDICADO,23/5/2017,2017-05-23 00:00,"€369961,60"
17381_CPGOIKO2,REHABILITACION,11 NO ADJUDICADO,28/11/2017,2017-11-28 00:00,"€398547,31"
19063_CPOIZ4,ENVOLVENTE,11 NO ADJUDICADO,28/2/2019,2019-02-28 00:00,"€299514,16"
21195_OCASO,PATRIMONIO,04 ENTREGADO - INACTIVO,23/8/2021,2021-08-23 00:00,"€249632,06"
17342_CPSARDENYA203,FACHADA,11 NO ADJUDICADO,31/10/2017,2017-10-31 00:00,"€19749,49"
22207_CPMADERA31,REHABILITACION,03 ENTREGADO - ACTIVO,18/8/2022,2022-08-18 00:00,"€42705,03"
17124_CPCONDEDECARTAGENA3,REHABILITACION,08 CONTRATADO,29/3/2017,2017-03-29 00:00,"€66323,11"
22190_REFLECARISMASA,REHABILITACION,04 ENTREGADO - INACTIVO,24/6/2022,2022-06-24 00:00,"€15557227,51"
23230_HOTELSANTIAGODEALFAMA,REHABILITACION,03 ENTREGADO - ACTIVO,12/5/2023,2023-05-12 00:00,"€8122640,17"
23361_IMPACTHOMES,REHABILITACION,03 ENTREGADO - ACTIVO,,2023-11-23 15:38,"€916595,13"
23304_CPCOLEGIATA11,REHABILITACION,03 ENTREGADO - ACTIVO,,2023-10-09 09:02,"€417789,54"
20003_AUDENTISSL,FACHADA,08 CONTRATADO,23/12/2019,2019-12-23 00:00,"€1285253,42"
23007_CPURESARANTZA5,ENVOLVENTE,11 NO ADJUDICADO,23/12/2022,2022-12-23 00:00,"€458879,18"
22172_PROPIEDAD,PATRIMONIO,04 ENTREGADO - INACTIVO,23/6/2022,2022-06-23 00:00,"€969599,45"
22218_CPCUADRILLADELAGUARDIA14,ENVOLVENTE,04 ENTREGADO - INACTIVO,2/8/2022,2022-08-02 00:00,"€262999,90"
19090_CPFAUSTEBECOAAUZUNEA1-2-3,ENVOLVENTE,04 ENTREGADO - INACTIVO,21/3/2019,2019-03-21 00:00,"€983917,24"
19158_CPDIAGONAL367,FACHADA,11 NO ADJUDICADO,13/6/2019,2019-06-13 00:00,"€284382,61"
17278_CPERMODO15,ENVOLVENTE,11 NO ADJUDICADO,12/9/2017,2017-09-12 00:00,"€666613,80"
17247_CPZUMAIA2,FACHADA,11 NO ADJUDICADO,4/7/2017,2017-07-04 00:00,"€145380,53"
19322_CPZARRAGUETA2,REHABILITACION,11 NO ADJUDICADO,10/12/2019,2019-12-10 00:00,"€243823,95"
20019_CPMANUELIRADIER3,ENVOLVENTE,08 CONTRATADO,12/11/2019,2019-11-12 00:00,"€277186,43"
16136_CPPLAZAJUANENE3,ENVOLVENTE,11 NO ADJUDICADO,25/4/2016,2016-04-25 00:00,"€103991,31"
22303_CPURIBE12,ENVOLVENTE,03 ENTREGADO - ACTIVO,25/11/2022,2022-11-25 00:00,"€426978,60"
18332_CPAZKUE3133,FACHADA,04 ENTREGADO - INACTIVO,25/9/2018,2018-09-25 00:00,"€248425,70"
23184_CPLEKEITIO4,ENVOLVENTE,03 ENTREGADO - ACTIVO,29/5/2023,2023-05-29 00:00,"€365974,85"
23176_CPLEHENDAKARIAGUIRRE158,ENVOLVENTE,03 ENTREGADO - ACTIVO,29/5/2023,2023-05-29 00:00,"€324425,95"
23185_CPETXANOTXIKIOTAEGUI22,ENVOLVENTE,03 ENTREGADO - ACTIVO,31/5/2023,2023-05-31 00:00,"€362997,21"
22273_CPCAMILOVILLABASO36,ENVOLVENTE,10 NO HACEN OBRA,9/10/2022,2022-10-09 00:00,"€290281,46"
21147_CPLORENZOLLONA11,ENVOLVENTE,11 NO ADJUDICADO,26/5/2021,2021-05-26 00:00,"€54684,48"
18363_CPGRUPOALDAPETA1,ENVOLVENTE,11 NO ADJUDICADO,18/5/2015,2015-05-18 00:00,"€187999,20"
16018_CPLARREA19BARAKALDO,FACHADA,11 NO ADJUDICADO,3/12/2015,2015-12-03 00:00,"€61277,05"
19138_CPAZETA4YBIZKAIA2,ENVOLVENTE,11 NO ADJUDICADO,10/4/2019,2019-04-10 00:00,"€56327,55"
21242_CPDOCTORFLEMING2,ENVOLVENTE,03 ENTREGADO - ACTIVO,24/9/2021,2021-09-24 00:00,"€42721,80"
21241_CPGRUPOMIRAMAR2,ENVOLVENTE,08 CONTRATADO,24/9/2021,2021-09-24 00:00,"€202137,51"
17049_CPDANOKBAT6,FACHADA,08 CONTRATADO,31/1/2017,2017-01-31 00:00,"€274617,73"
22217_CPGUEÑESBARIOLASIER3A,ENVOLVENTE,04 ENTREGADO - INACTIVO,22/8/2022,2022-08-22 00:00,"€146920,16"
22080_CPIBERRE5B,ENVOLVENTE,03 ENTREGADO - ACTIVO,21/3/2022,2022-03-21 00:00,"€521929,42"
20053_CPSEBERALTUBE3,ENVOLVENTE,04 ENTREGADO - INACTIVO,13/2/2020,2020-02-13 00:00,"€125255,27"
21153_CPBLASDEOTERO21,REHABILITACION,11 NO ADJUDICADO,11/6/2021,2021-06-11 00:00,"€15285,01"
23079_CPALMIRANTEANTONIOGAZTAÑETA3,ENVOLVENTE,03 ENTREGADO - ACTIVO,23/3/2023,2023-03-23 00:00,"€591841,33"
18069_CPGENEROURRUTIA8Y10,ENVOLVENTE,04 ENTREGADO - INACTIVO,12/2/2018,2018-02-12 00:00,"€905379,49"
21269_CPASTARLOA2,ENVOLVENTE,08 CONTRATADO,29/11/2021,2021-11-29 00:00,"€406591,11"
22283_CPPEDROI1,REHABILITACION,08 CONTRATADO,22/11/2022,2022-11-22 00:00,"€315984,99"
18307_CPARIBAU99-101,FACHADA,11 NO ADJUDICADO,6/9/2018,2018-09-06 00:00,"€155023,25"
18206_CPHARMONIA11,FACHADA,11 NO ADJUDICADO,30/5/2018,2018-05-30 00:00,"€75972,44"
21230_AYUNTAMIENTODESEVILLA-GERENCIAURBANISMO,PATRIMONIO,03 ENTREGADO - ACTIVO,14/10/2021,2021-10-14 00:00,"€1345982,78"
17354_CPPABLOSERRANO11,FACHADA,11 NO ADJUDICADO,31/10/2017,2017-10-31 00:00,"€163558,19"
21084_CPMARTIARTU6,ENVOLVENTE,04 ENTREGADO - INACTIVO,3/3/2021,2021-03-03 00:00,"€366171,51"
21199_PEDROGONZÁLEZTOMÉ,OTROS,11 NO ADJUDICADO,13/8/2021,2021-08-13 00:00,"€188600,99"
17142_CPKANDELAZUBIETA37,REHABILITACION,11 NO ADJUDICADO,4/4/2017,2017-04-04 00:00,"€39872,07"
21106_CPSALSIDU39,ENVOLVENTE,10 NO HACEN OBRA,22/4/2021,2021-04-22 00:00,"€100324,97"
19072_BOVIS,PATRIMONIO,04 ENTREGADO - INACTIVO,11/3/2019,2019-03-11 00:00,"€217618,97"
18072_PROPIEDAD,FACHADA,11 NO ADJUDICADO,2/2/2018,2018-02-02 00:00,"€149337,05"
22159_ARCHERHOTELCAPITAL,FACHADA,11 NO ADJUDICADO,14/6/2022,2022-06-14 00:00,"€2855570,24"
22114_CPDOCTORAREILZA54,FACHADA,11 NO ADJUDICADO,30/3/2022,2022-03-30 00:00,"€76225,63"
19240_CPBERTOLAZA29,ENVOLVENTE,11 NO ADJUDICADO,17/9/2019,2019-09-17 00:00,"€53998,96"
16271_PROPIEDAD,FACHADA,11 NO ADJUDICADO,4/8/2016,2016-08-04 00:00,"€35842,33"
16252_AYUNTAMIENTODEURUEÑA,OTROS,11 NO ADJUDICADO,15/7/2016,2016-07-15 00:00,"€169379,32"
18259_CPCARDENALTEDESCHINI84,FACHADA,04 ENTREGADO - INACTIVO,31/5/2018,2018-05-31 00:00,"€106218,09"
18354_CPBERLÍN31,FACHADA,11 NO ADJUDICADO,19/10/2018,2018-10-19 00:00,"€63870,44"
23154_CPHABANA176,OTROS,03 ENTREGADO - ACTIVO,19/5/2023,2023-05-19 00:00,"€1027,00"
20150_CPBRETÓNDELOSHERREROS46,FACHADA,08 CONTRATADO,25/6/2020,2020-06-25 00:00,"€326463,39"
20075_CPHIERRO33EDIFICIOLEGAZPI,REHABILITACION,11 NO ADJUDICADO,3/3/2020,2020-03-03 00:00,"€235768,78"
18304_CPCAÑOSDELPERAL2,FACHADA,11 NO ADJUDICADO,28/8/2018,2018-08-28 00:00,"€267259,94"
17062_CPDOCTORARCE20,FACHADA,08 CONTRATADO,30/1/2017,2017-01-30 00:00,"€326993,68"
16139_CPARETXAGA8,FACHADA,11 NO ADJUDICADO,26/4/2016,2016-04-26 00:00,"€167910,11"
17176_CPCARRETAS7,FACHADA,11 NO ADJUDICADO,15/2/2017,2017-02-15 00:00,"€71460,75"
17114_CPLANDABE246,FACHADA,11 NO ADJUDICADO,8/3/2017,2017-03-08 00:00,"€31482,89"
20121_CPELORRIAGA6,ENVOLVENTE,04 ENTREGADO - INACTIVO,27/5/2020,2020-05-27 00:00,"€279803,08"
19002_CPSANPEDRO1,ENVOLVENTE,11 NO ADJUDICADO,10/12/2018,2018-12-10 00:00,"€135271,62"
16394_CPRAVE1BARAKALDO,FACHADA,11 NO ADJUDICADO,24/11/2016,2016-11-24 00:00,"€169915,35"
21032_CPLOIOLAANDERDEUNA32,ENVOLVENTE,11 NO ADJUDICADO,27/1/2021,2021-01-27 00:00,"€127224,16"
23221_CPESPAÑA10,ENVOLVENTE,03 ENTREGADO - ACTIVO,7/7/2023,2023-07-07 00:00,"€533369,86"
23018_CONSTITUCIÓNLUXURYSUITES,REHABILITACION,11 NO ADJUDICADO,17/1/2023,2023-01-17 00:00,"€709646,84"
22032_CPJAIMEELCONQUISTADOR31,FACHADA,11 NO ADJUDICADO,31/1/2022,2022-01-31 00:00,"€66568,52"
16274_CPCEABERMUDEZ3,FACHADA,11 NO ADJUDICADO,20/7/2016,2016-07-20 00:00,"€102185,42"
23164_PROPIEDAD,FACHADA,03 ENTREGADO - ACTIVO,17/5/2023,2023-05-17 00:00,"€210183,58"
17168_CPFIKA5,FACHADA,04 ENTREGADO - INACTIVO,5/4/2017,2017-04-05 00:00,"€56560,51"
16283_HOTELINTERCONTINENTAL,FACHADA,08 CONTRATADO,7/9/2016,2016-09-07 00:00,"€197739,84"
21254_CPMARÍAAUXILIADORA5,ENVOLVENTE,11 NO ADJUDICADO,19/10/2021,2021-10-19 00:00,"€949943,63"
23174_CPGUZMANELBUENO83,ENVOLVENTE,03 ENTREGADO - ACTIVO,7/5/2023,2023-05-07 00:00,"€675535,30"
23229_CPRIBERADELMANZANARES1,ENVOLVENTE,08 CONTRATADO,7/5/2023,2023-05-07 00:00,"€1717795,18"
21253_CPMARÍAAUXILIADORA3,ENVOLVENTE,08 CONTRATADO,4/11/2021,2021-11-04 00:00,"€1048110,86"
23169_CPRIBERADELMANZANARES17,ENVOLVENTE,08 CONTRATADO,1/6/2023,2023-06-01 00:00,"€141219,23"
21140_CPAMPARO91,REHABILITACION,11 NO ADJUDICADO,31/5/2021,2021-05-31 00:00,"€2627,74"
23368_CPVALLEHERMOSO112,ENVOLVENTE,07 PROCESO CONTRATACION,4/12/2023,2023-12-04 00:00,"€604519,49"
22140_CPZABALLA13,ENVOLVENTE,04 ENTREGADO - INACTIVO,24/5/2022,2022-05-24 00:00,"€263995,27"
22240_CPGENERALCASTAÑOS52,ENVOLVENTE,11 NO ADJUDICADO,21/9/2022,2022-09-21 00:00,"€166602,80"
19292_CPISAACALBENIZ1,ENVOLVENTE,11 NO ADJUDICADO,,2023-11-21 10:34,"€209433,23"
17077_CPLAPAZ38,FACHADA,11 NO ADJUDICADO,7/2/2017,2017-02-07 00:00,"€575930,94"
17078_CPDOCTORFLEMING2,ENVOLVENTE,11 NO ADJUDICADO,17/2/2017,2017-02-17 00:00,"€242437,39"
17075_CPLEÓNDEURUÑUELA6,ENVOLVENTE,04 ENTREGADO - INACTIVO,9/2/2017,2017-02-09 00:00,"€95821,58"
19093_CPVILADEGRACIA11,PATRIMONIO,04 ENTREGADO - INACTIVO,19/3/2019,2019-03-19 00:00,"€139780,43"
16376_CPVITORIA48-54,REHABILITACION,11 NO ADJUDICADO,15/11/2016,2016-11-15 00:00,"€75960,00"
16377_CPVITORIA48-54,REHABILITACION,11 NO ADJUDICADO,15/11/2016,2016-11-15 00:00,"€1049469,76"
18185_CPTELLEZ10,REHABILITACION,11 NO ADJUDICADO,17/4/2018,2018-04-17 00:00,"€63647,60"
20167_CPARGENSOLA11,REHABILITACION,11 NO ADJUDICADO,27/7/2020,2020-07-27 00:00,"€114675,12"
16244_CPLAVAPIES4,REHABILITACION,11 NO ADJUDICADO,14/7/2016,2016-07-14 00:00,"€394844,95"
21256_CPSANTAANA12,REHABILITACION,11 NO ADJUDICADO,15/11/2021,2021-11-15 00:00,"€39316,77"
18167_CPPLATERÍADEMARTÍNEZ1,FACHADA,11 NO ADJUDICADO,16/5/2018,2018-05-16 00:00,"€279987,35"
19241_CPCANALDESUEZ26-GDECESPEDES4,REHABILITACION,08 CONTRATADO,23/9/2019,2019-09-23 00:00,"€64586,14"
22121_PROPIEDAD,REHABILITACION,11 NO ADJUDICADO,23/11/2022,2022-11-23 00:00,"€2828635,78"
18249_CPOLIVERA4,FACHADA,04 ENTREGADO - INACTIVO,25/6/2018,2018-06-25 00:00,"€177909,92"
18066_CPCONCORDIA14,REHABILITACION,08 CONTRATADO,16/2/2018,2018-02-16 00:00,"€92489,19"
23124_CPBELLABERRIA25,FACHADA,08 CONTRATADO,17/4/2023,2023-04-17 00:00,"€503099,84"
20155_MAZABI,REHABILITACION,08 CONTRATADO,6/7/2020,2020-07-06 00:00,"€5527883,37"
16013_CPSANFRANCISCODESALES27,OTROS,11 NO ADJUDICADO,2/12/2016,2016-12-02 00:00,"€8614,76"
19076_CPCEFERINOÁVILA34,ENVOLVENTE,03 ENTREGADO - ACTIVO,20/2/2019,2019-02-20 00:00,"€365434,36"
21226_CPPARTICULARDEASTURIAS11,ENVOLVENTE,11 NO ADJUDICADO,25/10/2021,2021-10-25 00:00,"€799653,83"
21179_CPSOLOKOETXE4,ENVOLVENTE,11 NO ADJUDICADO,2/7/2021,2021-07-02 00:00,"€663246,88"
19057_CPARROYODELAMEDIALEGUA27,ENVOLVENTE,10 NO HACEN OBRA,19/12/2018,2018-12-19 00:00,"€430596,51"
23099_CPFERNANDOELSANTO25,FACHADA,03 ENTREGADO - ACTIVO,29/3/2023,2023-03-29 00:00,"€63760,72"
20218_CPTRAGALGAR7,REHABILITACION,04 ENTREGADO - INACTIVO,3/11/2020,2020-11-03 00:00,"€69933,48"
23060_CPFERNANDOELCATÓLICO5,REHABILITACION,03 ENTREGADO - ACTIVO,25/1/2023,2023-01-25 00:00,"€272598,16"
20143_CPESTEBAÑEZCALDERÓN7,FACHADA,04 ENTREGADO - INACTIVO,25/6/2020,2020-06-25 00:00,"€139969,62"
21117_CPMIGUELCORRALARAGÓN,REHABILITACION,04 ENTREGADO - INACTIVO,13/4/2021,2021-04-13 00:00,"€469148,48"
20132_CPESPAÑA40-42,REHABILITACION,11 NO ADJUDICADO,8/5/2020,2020-05-08 00:00,"€255433,23"
16395_CPPALMA6,REHABILITACION,11 NO ADJUDICADO,1/12/2016,2016-12-01 00:00,"€30808,73"
20055_CPJUANDEAUSTRIA8,REHABILITACION,11 NO ADJUDICADO,11/3/2020,2020-03-11 00:00,"€257949,04"
21081_CPBARQUILLO10,FACHADA,11 NO ADJUDICADO,15/3/2021,2021-03-15 00:00,"€212431,24"
15338_CPCORAZÓNDEMARÍA72,REHABILITACION,11 NO ADJUDICADO,19/11/2015,2015-11-19 00:00,"€23978,42"
17372_CPSANFRANCISCODESALES33,REHABILITACION,04 ENTREGADO - INACTIVO,20/1/2017,2017-01-20 00:00,"€8612,50"
20050_CPSANFRANCISCODESALES31,FACHADA,11 NO ADJUDICADO,31/1/2020,2020-01-31 00:00,"€189873,04"
17307_CPRAFAELSALAZARALONSO17,FACHADA,08 CONTRATADO,19/9/2017,2017-09-19 00:00,"€359926,67"
18123_CPBARQUILLO10,REHABILITACION,11 NO ADJUDICADO,4/4/2018,2018-04-04 00:00,"€51953,92"
22036_FRIEIRAGESTIÓNDEINVERSIÓNSL,REHABILITACION,08 CONTRATADO,18/2/2022,2022-02-18 00:00,"€214191,86"
17306_CPSANFRANCISCODESALES27,FACHADA,08 CONTRATADO,19/9/2017,2017-09-19 00:00,"€59923,33"
16287_CPARANEKO8,FACHADA,11 NO ADJUDICADO,6/9/2016,2016-09-06 00:00,"€46711,19"
19265_CPCRUZDELSUR31,FACHADA,04 ENTREGADO - INACTIVO,24/10/2019,2019-10-24 00:00,"€188733,02"
17194_CPCASANOVA148,FACHADA,11 NO ADJUDICADO,30/5/2017,2017-05-30 00:00,"€4347,00"
21085_JUNTADEANDALUCÍASERVICIOANDALUZDESALUD,FACHADA,04 ENTREGADO - INACTIVO,7/4/2021,2021-04-07 00:00,"€127685,68"
21019_CPJUANXXIII1,ENVOLVENTE,11 NO ADJUDICADO,14/1/2021,2021-01-14 00:00,"€109344,54"
18108_CPMUNIBE2,ENVOLVENTE,04 ENTREGADO - INACTIVO,13/3/2018,2018-03-13 00:00,"€71185,37"
18328_CPJUANDEAJURIAGUERRA1,ENVOLVENTE,11 NO ADJUDICADO,4/10/2018,2018-10-04 00:00,"€143096,77"
21177_CPGLORIETAPUENTEDESEGOVIA1,FACHADA,11 NO ADJUDICADO,15/7/2021,2021-07-15 00:00,"€526127,35"
20242_BAREAPROYECTOSYCONSTRUCCIONESSL,FACHADA,04 ENTREGADO - INACTIVO,20/10/2020,2020-10-20 00:00,"€22850,00"
22123_CPZORRILLA21,FACHADA,08 CONTRATADO,5/5/2022,2022-05-05 00:00,"€107150,99"
19248_CPCAMPAIBAIZABAL8,ENVOLVENTE,11 NO ADJUDICADO,2/10/2019,2019-10-02 00:00,"€358690,40"
18382_CPORTUÑODEALANGO35,ENVOLVENTE,11 NO ADJUDICADO,19/11/2018,2018-11-19 00:00,"€22415,44"
19146_CPSANGERVASI71,FACHADA,11 NO ADJUDICADO,16/5/2019,2019-05-16 00:00,"€205702,11"
18079_PROPIEDAD,FACHADA,11 NO ADJUDICADO,7/2/2018,2018-02-07 00:00,"€117155,30"
23189_ALBERGUEJUVENIL,REHABILITACION,04 ENTREGADO - INACTIVO,7/6/2023,2023-06-07 00:00,"€379808,87"
23180_CPSOMONTIN24MANOTERAS,ENVOLVENTE,03 ENTREGADO - ACTIVO,2/6/2023,2023-06-02 00:00,"€481522,45"
23162_CPCUEVASDEALMANZORA54MANOTERAS,ENVOLVENTE,03 ENTREGADO - ACTIVO,22/5/2023,2023-05-22 00:00,"€490930,99"
23182_CPVELEZBLANCO36,ENVOLVENTE,03 ENTREGADO - ACTIVO,2/6/2023,2023-06-02 00:00,"€475863,01"
23161_CPSOMONTIN22MANOTERAS,ENVOLVENTE,03 ENTREGADO - ACTIVO,22/5/2023,2023-05-22 00:00,"€512624,76"
23181_CPCUEVASDEALMANZORA28MANOTERAS,ENVOLVENTE,03 ENTREGADO - ACTIVO,2/6/2023,2023-06-02 00:00,"€564919,17"
23160_CPALICÚN8MANOTERAS,ENVOLVENTE,03 ENTREGADO - ACTIVO,22/5/2023,2023-05-22 00:00,"€589809,51"
20179_CPGENERALCASTAÑOS46,REHABILITACION,11 NO ADJUDICADO,15/9/2020,2020-09-15 00:00,"€10334,24"
22048_CPLOZOÑO40,REHABILITACION,04 ENTREGADO - INACTIVO,10/2/2022,2022-02-10 00:00,"€138950,00"
22136_CPEGAÑA21,ENVOLVENTE,11 NO ADJUDICADO,17/5/2022,2022-05-17 00:00,"€99576,24"
22219_CPMAURICERAVEL10,ENVOLVENTE,04 ENTREGADO - INACTIVO,12/8/2022,2022-08-12 00:00,"€274896,98"
19290_CPTXORRIERRIETORBIDEA8910Y11,ENVOLVENTE,11 NO ADJUDICADO,20/11/2019,2019-11-20 00:00,"€796257,15"
18188_CPLICENCIADOPOZA50,ENVOLVENTE,11 NO ADJUDICADO,16/5/2018,2018-05-16 00:00,"€327741,89"
23137_CPGREGORIODELAREVILLA22,ENVOLVENTE,03 ENTREGADO - ACTIVO,19/4/2023,2023-04-19 00:00,"€759746,68"
21144_CPBRONCE23,FACHADA,04 ENTREGADO - INACTIVO,11/5/2021,2021-05-11 00:00,"€191518,25"
17127_CPMALLORCA267,FACHADA,11 NO ADJUDICADO,16/3/2017,2017-03-16 00:00,"€145180,00"
18314_CPPOETABLASDEOTERO57,FACHADA,11 NO ADJUDICADO,26/9/2018,2018-09-26 00:00,"€460415,88"
18268_CPSANROQUE8,REHABILITACION,11 NO ADJUDICADO,24/7/2018,2018-07-24 00:00,"€126696,62"
16038_CPRONDADELUNA7-9,REHABILITACION,03 ENTREGADO - ACTIVO,17/2/2013,2013-02-17 00:00,"€727836,61"
17016_CPRONDADELUNA7-9,OTROS,03 ENTREGADO - ACTIVO,17/2/2013,2013-02-17 00:00,"€16485,44"
18323_CPDIAGONAL505,FACHADA,11 NO ADJUDICADO,31/7/2018,2018-07-31 00:00,"€558135,92"
18178_CPGRANVÍADELESCORTSCATALANES732,FACHADA,11 NO ADJUDICADO,9/2/2018,2018-02-09 00:00,"€454140,80"
18060_CPCAVALLERS64,FACHADA,11 NO ADJUDICADO,9/2/2018,2018-02-09 00:00,"€774380,18"
23029_ARZOBISPADODEMADRID,PATRIMONIO,03 ENTREGADO - ACTIVO,18/10/2022,2022-10-18 00:00,"€1486468,91"
17267_ARZOBISPADODEMADRID,PATRIMONIO,11 NO ADJUDICADO,,2023-11-21 10:34,"€2093949,25"
23179_CPLUVA3,REHABILITACION,08 CONTRATADO,31/5/2023,2023-05-31 00:00,"€571138,13"
19306_CPAPULINOMENDIBIL7,FACHADA,10 NO HACEN OBRA,14/11/2019,2019-11-14 00:00,"€175928,87"
18107_COLEGIOSAGRADOSCORAZONES,REHABILITACION,11 NO ADJUDICADO,12/3/2018,2018-03-12 00:00,"€572329,75"
19271_CPMURRIETA25,ENVOLVENTE,11 NO ADJUDICADO,8/10/2019,2019-10-08 00:00,"€47465,57"
20038_CPMAYOR3,ENVOLVENTE,11 NO ADJUDICADO,19/12/2019,2019-12-19 00:00,"€602810,71"
20037_CPMAYOR2,ENVOLVENTE,11 NO ADJUDICADO,19/12/2019,2019-12-19 00:00,"€580840,98"
20036_CPMAYOR1,ENVOLVENTE,11 NO ADJUDICADO,19/12/2019,2019-12-19 00:00,"€600687,76"
20118_CPARRIAGANA8,REHABILITACION,11 NO ADJUDICADO,19/12/2019,2019-12-19 00:00,"€212926,60"
